
693,240, Frappes - Coffee,2.75
694,240, Frappes - Chocolate Cookie,2.75
695,240,Regular Flavoured hot chocolate - Hazelnut,2.6
696,241,Regular Filter coffee,1.5
697,241,Regular Flavoured hot chocolate - Hazelnut,2.6
698,241,Regular Filter coffee,1.5
699,241, Speciality Tea - Camomile,1.3
700,241,Regular Flavoured hot chocolate - Vanilla,2.6
701,242, Babyccino,0.0
702,242,Large Americano,2.25
703,242,Regular Americano,1.95
704,243, Glass of milk,0.7
705,244, Speciality Tea - Fruit,1.3
706,244, Flat white,2.15
707,244,Large Flavoured hot chocolate - Caramel,2.9
708,244,Regular Flavoured latte - Gingerbread,2.55
709,244, Flat white,2.15
710,245, Cortado,2.05
711,245,Regular Flavoured hot chocolate - Caramel,2.6
712,245, Frappes - Coffee,2.75
713,245, Glass of milk,0.7
714,245, Iced latte,2.35
715,246,Large Flavoured latte - Gingerbread,2.85
716,246,Large Flavoured hot chocolate - Vanilla,2.9
717,247, Speciality Tea - Peppermint,1.3
718,247,Large Espresso,1.8
719,247,Large Flavoured latte - Vanilla,2.85
720,247, Speciality Tea - Darjeeling,1.3
721,247, Hot Chocolate,1.4
722,248, Cortado,2.05
723,248, Hot Chocolate,1.4
724,248,Large Flavoured latte - Gingerbread,2.85
725,249, Hot Chocolate,1.4
726,250,Regular Chai latte,2.3
727,250,Regular Espresso,1.5
728,250,Regular Cappuccino,2.15
729,250, Speciality Tea - Fruit,1.3
730,250, Speciality Tea - Fruit,1.3
731,251, Speciality Tea - Darjeeling,1.3
732,251, Flat white,2.15
733,252, Babyccino,0.0
734,252,Regular Flavoured hot chocolate - Vanilla,2.6
735,252, Speciality Tea - Peppermint,1.3
736,252,Large Flavoured latte - Vanilla,2.85
737,252, Speciality Tea - Camomile,1.3
738,253, Speciality Tea - English breakfast,1.3
739,253,Regular Filter coffee,1.5
740,253, Smoothies - Berry Beautiful,2.0
741,253, Speciality Tea - Fruit,1.3
742,253, Speciality Tea - Green,1.3
743,254,Regular Flavoured hot chocolate - Vanilla,2.6
744,255, Smoothies - Glowing Greens,2.0
745,255,Large Flavoured latte - Gingerbread,2.85
746,255, Speciality Tea - Camomile,1.3
747,255, Cortado,2.05
748,255, Red Label tea,1.2
749,256, Speciality Tea - Darjeeling,1.3
750,257, Flavoured iced latte - Caramel,2.75
751,257, Flavoured iced latte - Vanilla,2.75
752,257,Regular Flavoured hot chocolate - Hazelnut,2.6
753,257,Regular Americano,1.95
754,258,Large Flavoured hot chocolate - Vanilla,2.9
755,258,Regular Chai latte,2.3
756,258, Babyccino,0.0
757,259,Regular Latte,2.15
758,259, Speciality Tea - Darjeeling,1.3
759,259, Smoothies - Glowing Greens,2.0
760,260, Mocha,2.3
761,261, Cortado,2.05
762,261,Large Filter coffee,1.8
763,261, Smoothies - Berry Beautiful,2.0
764,262, Flat white,2.15
765,262,Regular Flavoured hot chocolate - Hazelnut,2.6
766,262, Speciality Tea - Green,1.3
767,262,Regular Hot chocolate,2.2
768,263, Flavoured iced latte - Hazelnut,2.75
769,263, Speciality Tea - Darjeeling,1.3
770,263, Flavoured iced latte - Vanilla,2.75
771,263,Regular Cappuccino,2.15
772,263, Cortado,2.05
773,264,Regular Hot chocolate,2.2
774,265, Flavoured iced latte - Caramel,2.75
775,265,Regular Flavoured hot chocolate - Vanilla,2.6
776,266,Regular Flavoured latte - Vanilla,2.55
777,266,Large Flavoured latte - Hazelnut,2.85
778,266,Regular Espresso,1.5
779,266, Hot Chocolate,1.4
780,266, Speciality Tea - Camomile,1.3
781,267,Regular Filter coffee,1.5
782,268, Iced latte,2.35
783,268,Large Flavoured latte - Vanilla,2.85
784,268,Regular Luxury hot chocolate,2.4
785,269,Regular Flavoured latte - Caramel,2.55
786,270, Smoothies - Carrot Kick,2.0
787,270,Large Flavoured hot chocolate - Hazelnut,2.9
788,270, Flavoured iced latte - Caramel,2.75
789,271, Flavoured iced latte - Caramel,2.75
790,271, Frappes - Coffee,2.75
791,271,Regular Flavoured hot chocolate - Hazelnut,2.6
792,272, Speciality Tea - English breakfast,1.3
793,272,Large Flavoured hot chocolate - Hazelnut,2.9
794,273, Flat white,2.15
795,273,Regular Flavoured latte - Vanilla,2.55
796,274,Regular Americano,1.95
797,274,Regular Flavoured latte - Gingerbread,2.55
798,274, Frappes - Coffee,2.75
799,274,Regular Flavoured hot chocolate - Vanilla,2.6
800,274,Regular Flavoured latte - Hazelnut,2.55
801,275, Hot Chocolate,1.4
802,275, Flat white,2.15
803,276,Large Hot chocolate,2.9
804,276, Smoothies - Carrot Kick,2.0
805,276, Flavoured iced latte - Hazelnut,2.75
806,276, Flavoured iced latte - Hazelnut,2.75
807,277, Red Label tea,1.2
808,277,Regular Latte,2.15
809,277, Flavoured iced latte - Hazelnut,2.75
810,277,Regular Filter coffee,1.5
811,278, Frappes - Chocolate Cookie,2.75
812,278, Smoothies - Berry Beautiful,2.0
813,278, Cortado,2.05
814,279, Glass of milk,0.7
815,279,Regular Americano,1.95
816,279,Large Cappuccino,2.45
817,279,Regular Flavoured latte - Caramel,2.55
818,279, Smoothies - Glowing Greens,2.0
819,280, Speciality Tea - Peppermint,1.3
820,280,Large Americano,2.25
821,280, Red Label tea,1.2
822,280,Large Flavoured hot chocolate - Vanilla,2.9
823,281, Red Label tea,1.2
824,282,Large Flavoured latte - Vanilla,2.85
825,282, Speciality Tea - Darjeeling,1.3
826,283, Frappes - Strawberries & Cream,2.75
827,283, Speciality Tea - Green,1.3
828,283,Regular Espresso,1.5
829,283, Cortado,2.05
830,284,Large Flavoured hot chocolate - Caramel,2.9
831,285,Regular Flavoured latte - Caramel,2.55
832,286, Glass of milk,0.7
833,287,Regular Americano,1.95
834,287,Regular Espresso,1.5
835,287, Speciality Tea - Fruit,1.3
836,287, Iced americano,2.15
837,288, Smoothies - Carrot Kick,2.0
838,288, Flavoured iced latte - Caramel,2.75
839,288,Large Latte,2.45
840,288, Smoothies - Carrot Kick,2.0
841,289,Large Latte,2.45
842,289, Speciality Tea - Green,1.3
843,290,Large Filter coffee,1.8
844,290, Smoothies - Glowing Greens,2.0
845,291, Speciality Tea - Peppermint,1.3
846,291,Large Flavoured latte - Gingerbread,2.85
847,292, Speciality Tea - Darjeeling,1.3
848,292, Frappes - Strawberries & Cream,2.75
849,292, Smoothies - Glowing Greens,2.0
850,293, Glass of milk,0.7
851,293, Red Label tea,1.2
852,294, Smoothies - Glowing Greens,2.0
853,294, Speciality Tea - English breakfast,1.3
854,294,Large Flavoured latte - Caramel,2.85
855,294, Smoothies - Glowing Greens,2.0
856,294,Regular Latte,2.15
857,295,Large Flavoured hot chocolate - Hazelnut,2.9
858,296,Large Flavoured hot chocolate - Hazelnut,2.9
859,296,Regular Flavoured latte - Gingerbread,2.55
860,296,Large Chai latte,2.6
861,297,Large Flavoured latte - Gingerbread,2.85
862,297,Large Flavoured latte - Vanilla,2.85
863,297,Large Flavoured latte - Hazelnut,2.85
864,297,Regular Filter coffee,1.5
865,297,Regular Flavoured hot chocolate - Vanilla,2.6
866,298, Flavoured iced latte - Hazelnut,2.75
867,299, Frappes - Coffee,2.75
868,299, Flat white,2.15
869,299, Frappes - Chocolate Cookie,2.75
870,299,Large Filter coffee,1.8
871,300,Regular Flavoured hot chocolate - Vanilla,2.6
872,300, Cortado,2.05
873,300, Speciality Tea - Green,1.3
874,300, Red Label tea,1.2
875,300,Regular Flavoured latte - Vanilla,2.55
876,301,Regular Flavoured hot chocolate - Hazelnut,2.6
877,301, Smoothies - Glowing Greens,2.0
878,301, Red Label tea,1.2
879,301, Smoothies - Carrot Kick,2.0
880,302, Hot Chocolate,1.4
881,303, Frappes - Chocolate Cookie,2.75
882,303,Large Flavoured hot chocolate - Vanilla,2.9
883,303, Speciality Tea - Darjeeling,1.3
884,303, Mocha,2.3
885,303, Mocha,2.3
886,304,Regular Americano,1.95
887,305,Large Americano,2.25
888,306, Iced latte,2.35
889,306,Large Flavoured hot chocolate - Hazelnut,2.9
890,306,Large Flavoured latte - Caramel,2.85
891,307, Flavoured iced latte - Hazelnut,2.75
892,307,Regular Luxury hot chocolate,2.4
893,308, Smoothies - Glowing Greens,2.0
894,308, Smoothies - Berry Beautiful,2.0
895,308,Regular Americano,1.95
896,309, Babyccino,0.0
897,309, Frappes - Coffee,2.75
898,309,Regular Flavoured latte - Caramel,2.55
899,310,Large Latte,2.45
900,310, Babyccino,0.0
901,310, Iced americano,2.15
902,310, Smoothies - Carrot Kick,2.0
903,310, Iced latte,2.35
904,311,Regular Flavoured latte - Hazelnut,2.55
905,311,Regular Flavoured latte - Caramel,2.55
906,312,Large Filter coffee,1.8
907,312, Speciality Tea - Camomile,1.3
908,312,Large Luxury hot chocolate,2.7
909,312, Red Label tea,1.2
910,312,Regular Flavoured hot chocolate - Vanilla,2.6
911,313,Large Latte,2.45
912,313, Flavoured iced latte - Hazelnut,2.75
913,314, Frappes - Strawberries & Cream,2.75
914,314, Flavoured iced latte - Vanilla,2.75
915,315,Regular Flavoured latte - Caramel,2.55
916,315,Large Luxury hot chocolate,2.7
917,315, Glass of milk,0.7
918,315, Smoothies - Glowing Greens,2.0
919,315, Glass of milk,0.7
920,316,Large Luxury hot chocolate,2.7
921,316,Large Flavoured hot chocolate - Hazelnut,2.9
922,316, Speciality Tea - Darjeeling,1.3
923,316, Speciality Tea - Green,1.3
924,317,Regular Flavoured hot chocolate - Vanilla,2.6
925,318, Speciality Tea - Darjeeling,1.3
926,319,Large Latte,2.45
927,319,Large Flavoured latte - Caramel,2.85
928,319,Large Espresso,1.8
929,320, Speciality Tea - Camomile,1.3
930,320,Regular Flavoured latte - Gingerbread,2.55
931,320, Flavoured iced latte - Hazelnut,2.75
932,320,Regular Flavoured latte - Hazelnut,2.55
933,321,Regular Hot chocolate,2.2
934,322,Regular Flavoured latte - Gingerbread,2.55
935,323, Speciality Tea - Peppermint,1.3
936,323, Speciality Tea - Peppermint,1.3
937,323,Regular Flavoured hot chocolate - Hazelnut,2.6
938,323, Iced latte,2.35
939,324, Cortado,2.05
940,324, Babyccino,0.0
941,324, Flavoured iced latte - Hazelnut,2.75
942,324,Large Flavoured hot chocolate - Caramel,2.9
943,325, Speciality Tea - Earl Grey,1.3
944,325,Regular Cappuccino,2.15
945,325, Babyccino,0.0
946,326, Frappes - Coffee,2.75
947,326,Large Hot chocolate,2.9
948,327,Large Cappuccino,2.45
949,328, Cortado,2.05
950,328, Glass of milk,0.7
951,328,Regular Luxury hot chocolate,2.4
952,328, Smoothies - Berry Beautiful,2.0
953,329,Regular Flavoured latte - Caramel,2.55
954,330,Regular Americano,1.95
955,331, Flavoured iced latte - Caramel,2.75
956,331, Iced latte,2.35
957,332, Hot Chocolate,1.4
958,332,Large Chai latte,2.6
959,333, Smoothies - Carrot Kick,2.0
960,333, Speciality Tea - Fruit,1.3
961,333, Speciality Tea - Camomile,1.3
962,334, Hot Chocolate,1.4
963,334, Glass of milk,0.7
964,334,Regular Americano,1.95
965,334,Regular Flavoured latte - Gingerbread,2.55
966,335,Regular Americano,1.95
967,335, Mocha,2.3
968,335,Large Flavoured latte - Caramel,2.85
969,335, Red Label tea,1.2
970,336, Cortado,2.05
971,337, Iced latte,2.35
972,337,Regular Flavoured latte - Caramel,2.55
973,337, Babyccino,0.0
974,337, Smoothies - Berry Beautiful,2.0
975,337, Frappes - Strawberries & Cream,2.75
976,338,Regular Flavoured hot chocolate - Vanilla,2.6
977,338, Babyccino,0.0
978,338, Speciality Tea - Peppermint,1.3
979,338, Flat white,2.15
980,339,Regular Filter coffee,1.5
981,340,Regular Flavoured latte - Caramel,2.55
982,340,Large Flavoured hot chocolate - Hazelnut,2.9
983,340, Smoothies - Berry Beautiful,2.0
984,340,Large Flavoured hot chocolate - Vanilla,2.9
985,340, Cortado,2.05
986,341,Regular Hot chocolate,2.2
987,341, Smoothies - Glowing Greens,2.0
988,341, Smoothies - Carrot Kick,2.0
989,342, Frappes - Coffee,2.75
990,342,Regular Flavoured latte - Vanilla,2.55
991,342, Cortado,2.05
992,342, Flavoured iced latte - Caramel,2.75
993,342, Red Label tea,1.2
994,343, Flat white,2.15
995,343, Speciality Tea - Darjeeling,1.3
996,343,Large Flavoured latte - Hazelnut,2.85
997,343,Regular Americano,1.95
998,344, Mocha,2.3
999,345, Speciality Tea - Green,1.3
1000,345, Flavoured iced latte - Hazelnut,2.75
1001,345,Large Filter coffee,1.8
1002,346, Smoothies - Carrot Kick,2.0
1003,346, Speciality Tea - English breakfast,1.3
1004,346, Mocha,2.3
1005,347, Flat white,2.15
1006,347, Frappes - Coffee,2.75
1007,347, Speciality Tea - Camomile,1.3
1008,348, Iced americano,2.15
1009,348, Smoothies - Berry Beautiful,2.0
1010,348, Flat white,2.15
1011,348, Speciality Tea - Camomile,1.3
1012,349, Glass of milk,0.7
1013,350, Babyccino,0.0
1014,351,Regular Flavoured latte - Hazelnut,2.55
1015,351, Speciality Tea - Darjeeling,1.3
1016,351, Speciality Tea - Peppermint,1.3
1017,352, Iced latte,2.35
1018,353,Regular Latte,2.15
1019,353, Smoothies - Berry Beautiful,2.0
1020,353, Speciality Tea - Earl Grey,1.3
1021,354,Large Luxury hot chocolate,2.7
1022,355,Regular Flavoured latte - Hazelnut,2.55
1023,355, Red Label tea,1.2
1024,355,Large Flavoured latte - Vanilla,2.85
1025,356, Iced americano,2.15
1026,356,Large Luxury hot chocolate,2.7
1027,357,Large Filter coffee,1.8
1028,357,Large Flavoured latte - Hazelnut,2.85
1029,358, Iced americano,2.15
1030,358, Flavoured iced latte - Caramel,2.75
1031,358,Regular Flavoured latte - Hazelnut,2.55
1032,358, Speciality Tea - Camomile,1.3
1033,358, Flavoured iced latte - Vanilla,2.75
1034,359, Speciality Tea - Fruit,1.3
1035,360, Hot Chocolate,1.4
1036,360, Speciality Tea - English breakfast,1.3
1037,360, Glass of milk,0.7
1038,360,Large Flavoured hot chocolate - Hazelnut,2.9
1039,361, Mocha,2.3
1040,361, Red Label tea,1.2
1041,361, Speciality Tea - English breakfast,1.3
1042,361, Speciality Tea - Peppermint,1.3
1043,361,Large Hot chocolate,2.9
1044,362, Frappes - Coffee,2.75
1045,363, Mocha,2.3
1046,364,Large Espresso,1.8
1047,364, Frappes - Strawberries & Cream,2.75
1048,364,Large Americano,2.25
1049,365, Smoothies - Glowing Greens,2.0
1050,365, Red Label tea,1.2
1051,365, Red Label tea,1.2
1052,365,Regular Chai latte,2.3
1053,366, Speciality Tea - English breakfast,1.3
1054,366, Smoothies - Glowing Greens,2.0
1055,366, Speciality Tea - Green,1.3
1056,366,Large Flavoured latte - Caramel,2.85
1057,366, Smoothies - Carrot Kick,2.0
1058,367,Large Hot chocolate,2.9
1059,367,Large Filter coffee,1.8
1060,367, Mocha,2.3
1061,368, Speciality Tea - Camomile,1.3
1062,369,Regular Cappuccino,2.15
1063,370,Regular Luxury hot chocolate,2.4
1064,371,Regular Hot chocolate,2.2
1065,371,Regular Flavoured latte - Hazelnut,2.55
1066,371, Speciality Tea - Earl Grey,1.3
1067,371, Flavoured iced latte - Caramel,2.75
1068,372,Regular Espresso,1.5
1069,373,Large Americano,2.25
1070,373, Mocha,2.3
1071,374, Babyccino,0.0
1072,374,Regular Flavoured hot chocolate - Caramel,2.6
1073,374,Regular Flavoured hot chocolate - Vanilla,2.6
1074,375, Flat white,2.15
1075,375,Regular Flavoured hot chocolate - Vanilla,2.6
1076,375, Speciality Tea - Darjeeling,1.3
1077,375,Regular Cappuccino,2.15
1078,375, Smoothies - Carrot Kick,2.0
1079,376,Large Flavoured latte - Caramel,2.85
1080,376, Babyccino,0.0
1081,376, Flat white,2.15
1082,377,Large Hot chocolate,2.9
1083,377,Large Cappuccino,2.45
1084,377, Cortado,2.05
1085,377, Smoothies - Glowing Greens,2.0
1086,378,Large Flavoured hot chocolate - Vanilla,2.9
1087,378,Large Flavoured hot chocolate - Vanilla,2.9
1088,378,Large Flavoured latte - Caramel,2.85
1089,379, Speciality Tea - Green,1.3
1090,379,Regular Cappuccino,2.15
1091,379, Flavoured iced latte - Vanilla,2.75
1092,379, Smoothies - Berry Beautiful,2.0
1093,380,Large Chai latte,2.6
1094,380,Large Filter coffee,1.8
1095,380, Flavoured iced latte - Hazelnut,2.75
1096,381, Speciality Tea - Earl Grey,1.3
1097,381, Flavoured iced latte - Hazelnut,2.75
1098,381,Regular Flavoured latte - Hazelnut,2.55
1099,381,Regular Americano,1.95
1100,381, Glass of milk,0.7
1101,382,Large Flavoured latte - Caramel,2.85
1102,382, Mocha,2.3
1103,382, Babyccino,0.0
1104,383, Smoothies - Carrot Kick,2.0
1105,383, Frappes - Strawberries & Cream,2.75
1106,383,Large Flavoured latte - Hazelnut,2.85
1107,384, Speciality Tea - Camomile,1.3
1108,384, Red Label tea,1.2
1109,384, Flavoured iced latte - Vanilla,2.75
1110,385,Large Latte,2.45
1111,385, Smoothies - Berry Beautiful,2.0
1112,385,Regular Luxury hot chocolate,2.4
1113,386,Large Chai latte,2.6
1114,386, Speciality Tea - Fruit,1.3
1115,387,Large Espresso,1.8
1116,388, Iced americano,2.15
1117,388, Speciality Tea - Camomile,1.3
1118,388, Frappes - Chocolate Cookie,2.75
1119,388, Mocha,2.3
1120,388, Speciality Tea - Fruit,1.3
1121,389, Smoothies - Berry Beautiful,2.0
1122,389, Smoothies - Glowing Greens,2.0
1123,389, Frappes - Coffee,2.75
1124,390, Speciality Tea - Fruit,1.3
1125,390, Glass of milk,0.7
1126,390,Regular Americano,1.95
1127,390, Red Label tea,1.2
1128,390, Smoothies - Glowing Greens,2.0
1129,391, Mocha,2.3
1130,392, Frappes - Chocolate Cookie,2.75
1131,392,Regular Flavoured latte - Hazelnut,2.55
1132,392, Speciality Tea - English breakfast,1.3
1133,392, Hot Chocolate,1.4
1134,392, Flavoured iced latte - Vanilla,2.75
1135,393, Flat white,2.15
1136,393,Regular Espresso,1.5
1137,393, Frappes - Strawberries & Cream,2.75
1138,393, Flavoured iced latte - Caramel,2.75
1139,394,Large Filter coffee,1.8
1140,395,Regular Flavoured hot chocolate - Caramel,2.6
1141,395, Speciality Tea - Peppermint,1.3
1142,396, Flavoured iced latte - Caramel,2.75
1143,397,Large Luxury hot chocolate,2.7
1144,397,Regular Filter coffee,1.5
1145,397, Glass of milk,0.7
1146,397,Regular Flavoured latte - Caramel,2.55
1147,398,Regular Flavoured latte - Hazelnut,2.55
1148,398, Speciality Tea - Green,1.3
1149,398, Speciality Tea - Peppermint,1.3
1150,399, Cortado,2.05
1151,400, Smoothies - Glowing Greens,2.0
1152,400,Regular Cappuccino,2.15
1153,400, Speciality Tea - Darjeeling,1.3
1154,400,Large Filter coffee,1.8
1155,400, Frappes - Coffee,2.75
1156,401,Regular Flavoured latte - Gingerbread,2.55
1157,402, Iced latte,2.35
1158,403,Large Americano,2.25
1159,403,Regular Chai latte,2.3
1160,404, Frappes - Strawberries & Cream,2.75
1161,404, Frappes - Chocolate Cookie,2.75
1162,405, Frappes - Chocolate Cookie,2.75
1163,405, Flavoured iced latte - Vanilla,2.75
1164,405, Speciality Tea - Green,1.3
1165,406, Smoothies - Berry Beautiful,2.0
1166,407,Large Hot chocolate,2.9
1167,407, Babyccino,0.0
1168,407, Glass of milk,0.7
1169,407,Large Flavoured hot chocolate - Vanilla,2.9
1170,407, Cortado,2.05
1171,408, Iced americano,2.15
1172,408, Flavoured iced latte - Caramel,2.75
1173,408, Smoothies - Berry Beautiful,2.0
1174,409, Frappes - Chocolate Cookie,2.75
1175,410,Regular Flavoured latte - Hazelnut,2.55
1176,410,Regular Flavoured latte - Caramel,2.55
1177,410,Regular Flavoured hot chocolate - Caramel,2.6
1178,410, Glass of milk,0.7
1179,410, Flavoured iced latte - Caramel,2.75
1180,411, Smoothies - Berry Beautiful,2.0
1181,411, Speciality Tea - Fruit,1.3
1182,412, Speciality Tea - Green,1.3
1183,412, Red Label tea,1.2
1184,412, Speciality Tea - Peppermint,1.3
1185,413,Regular Flavoured hot chocolate - Hazelnut,2.6
1186,414, Flavoured iced latte - Vanilla,2.75
1187,415,Regular Flavoured latte - Hazelnut,2.55
1188,416,Regular Luxury hot chocolate,2.4
1189,416,Regular Espresso,1.5
1190,416,Regular Americano,1.95
1191,416, Speciality Tea - Earl Grey,1.3
1192,416,Regular Latte,2.15
1193,417,Large Espresso,1.8
1194,417, Frappes - Chocolate Cookie,2.75
1195,417, Hot Chocolate,1.4
1196,418, Frappes - Coffee,2.75
1197,418, Glass of milk,0.7
1198,418, Speciality Tea - Darjeeling,1.3
1199,418,Regular Flavoured hot chocolate - Hazelnut,2.6
1200,418, Smoothies - Glowing Greens,2.0
1201,419,Large Hot chocolate,2.9
1202,419, Cortado,2.05
1203,419,Regular Latte,2.15
1204,420,Regular Flavoured hot chocolate - Hazelnut,2.6
1205,420,Large Luxury hot chocolate,2.7
1206,420, Speciality Tea - Darjeeling,1.3
1207,421, Cortado,2.05
1208,422, Cortado,2.05
1209,422,Large Chai latte,2.6
1210,422, Frappes - Coffee,2.75
1211,422, Hot Chocolate,1.4
1212,423,Large Americano,2.25
1213,423, Frappes - Coffee,2.75
1214,423, Mocha,2.3
1215,423, Speciality Tea - Camomile,1.3
1216,423, Glass of milk,0.7
1217,424,Regular Flavoured hot chocolate - Caramel,2.6
1218,425,Regular Cappuccino,2.15
1219,425, Frappes - Chocolate Cookie,2.75
1220,425, Speciality Tea - English breakfast,1.3
1221,425, Flavoured iced latte - Vanilla,2.75
1222,426,Large Espresso,1.8
1223,426, Flat white,2.15
1224,426, Speciality Tea - Earl Grey,1.3
1225,426, Flavoured iced latte - Hazelnut,2.75
1226,427,Large Flavoured latte - Hazelnut,2.85
1227,427,Regular Flavoured latte - Vanilla,2.55
1228,428,Regular Americano,1.95
1229,429, Iced latte,2.35
1230,429, Frappes - Chocolate Cookie,2.75
1231,429, Speciality Tea - Darjeeling,1.3
1232,429,Large Flavoured latte - Gingerbread,2.85
1233,429,Regular Americano,1.95
1234,430, Flat white,2.15
1235,430, Smoothies - Carrot Kick,2.0
1236,431, Speciality Tea - Peppermint,1.3
1237,431,Regular Chai latte,2.3
1238,432, Smoothies - Carrot Kick,2.0
1239,433,Regular Espresso,1.5
1240,433, Iced latte,2.35
1241,434,Regular Flavoured latte - Hazelnut,2.55
1242,434,Large Flavoured hot chocolate - Hazelnut,2.9
1243,434,Large Flavoured hot chocolate - Hazelnut,2.9
1244,434,Regular Espresso,1.5
1245,435, Flavoured iced latte - Hazelnut,2.75
1246,435, Frappes - Coffee,2.75
1247,435, Speciality Tea - Darjeeling,1.3
1248,435, Smoothies - Berry Beautiful,2.0
1249,436,Regular Flavoured hot chocolate - Hazelnut,2.6
1250,437, Speciality Tea - Green,1.3
1251,437, Iced latte,2.35
1252,437,Regular Flavoured hot chocolate - Vanilla,2.6
1253,437,Large Americano,2.25
1254,438,Regular Espresso,1.5
1255,438, Flat white,2.15
1256,439, Flat white,2.15
1257,439,Regular Hot chocolate,2.2
1258,439, Babyccino,0.0
1259,439,Regular Cappuccino,2.15
1260,439, Babyccino,0.0
1261,440,Large Latte,2.45
1262,440, Iced latte,2.35
1263,440, Speciality Tea - Earl Grey,1.3
1264,440, Speciality Tea - Peppermint,1.3
1265,441,Regular Flavoured latte - Vanilla,2.55
1266,441,Large Flavoured latte - Vanilla,2.85
1267,441,Regular Flavoured hot chocolate - Caramel,2.6
1268,441,Large Flavoured hot chocolate - Hazelnut,2.9
1269,441, Babyccino,0.0
1270,442, Flavoured iced latte - Vanilla,2.75
1271,442,Regular Flavoured latte - Caramel,2.55
1272,442, Speciality Tea - Darjeeling,1.3
1273,443,Large Flavoured hot chocolate - Vanilla,2.9
1274,443, Flat white,2.15
1275,444,Large Flavoured latte - Vanilla,2.85
1276,444, Babyccino,0.0
1277,444,Regular Luxury hot chocolate,2.4
1278,444, Frappes - Strawberries & Cream,2.75
1279,444,Regular Americano,1.95
1280,445, Frappes - Strawberries & Cream,2.75
1281,445, Flat white,2.15
1282,445, Mocha,2.3
1283,445, Iced americano,2.15
1284,445,Regular Flavoured latte - Gingerbread,2.55
1285,446, Speciality Tea - Camomile,1.3
1286,446,Regular Chai latte,2.3
1287,447,Large Americano,2.25
1288,447, Flat white,2.15
1289,447, Flavoured iced latte - Caramel,2.75
1290,448,Regular Americano,1.95
1291,448, Speciality Tea - Green,1.3
1292,449, Flavoured iced latte - Caramel,2.75
1293,450, Frappes - Strawberries & Cream,2.75
1294,450, Frappes - Strawberries & Cream,2.75
1295,451, Frappes - Chocolate Cookie,2.75
1296,452, Flavoured iced latte - Vanilla,2.75
1297,452, Speciality Tea - Camomile,1.3
1298,452,Large Americano,2.25
1299,452, Iced americano,2.15
1300,453, Frappes - Strawberries & Cream,2.75
1301,453, Mocha,2.3
1302,454, Flat white,2.15
1303,454, Speciality Tea - Camomile,1.3
1304,454,Large Cappuccino,2.45
1305,454,Large Flavoured latte - Caramel,2.85
1306,454,Large Chai latte,2.6
1307,455, Speciality Tea - Earl Grey,1.3
1308,456,Regular Chai latte,2.3
1309,456, Frappes - Coffee,2.75
1310,456, Babyccino,0.0
1311,457, Speciality Tea - Darjeeling,1.3
1312,457, Speciality Tea - Camomile,1.3
1313,458, Flavoured iced latte - Hazelnut,2.75
1314,458,Regular Filter coffee,1.5
1315,459,Regular Chai latte,2.3
1316,459,Regular Flavoured latte - Hazelnut,2.55
1317,459, Cortado,2.05
1318,460,Regular Cappuccino,2.15
1319,460, Flavoured iced latte - Hazelnut,2.75
1320,461,Large Americano,2.25
1321,461, Flavoured iced latte - Caramel,2.75
1322,461,Large Luxury hot chocolate,2.7
1323,461,Large Flavoured hot chocolate - Caramel,2.9
1324,461,Large Espresso,1.8
1325,462, Speciality Tea - Green,1.3
1326,462,Regular Flavoured latte - Vanilla,2.55
1327,462,Large Latte,2.45
1328,463,Regular Chai latte,2.3
1329,463, Babyccino,0.0
1330,464, Flavoured iced latte - Hazelnut,2.75
1331,464,Large Americano,2.25
1332,464,Large Americano,2.25
1333,464,Regular Flavoured latte - Caramel,2.55
1334,464, Frappes - Strawberries & Cream,2.75
1335,465, Iced latte,2.35
1336,465,Regular Cappuccino,2.15
1337,465,Regular Flavoured hot chocolate - Hazelnut,2.6
1338,466,Large Chai latte,2.6
1339,466,Regular Flavoured latte - Hazelnut,2.55
1340,466,Large Flavoured latte - Vanilla,2.85
1341,467, Speciality Tea - Earl Grey,1.3
1342,467, Speciality Tea - Fruit,1.3
1343,468,Regular Americano,1.95
1344,468, Smoothies - Carrot Kick,2.0
1345,468, Speciality Tea - Earl Grey,1.3
1346,468,Large Cappuccino,2.45
1347,468,Regular Flavoured latte - Caramel,2.55
1348,469, Speciality Tea - Fruit,1.3
1349,469,Large Flavoured hot chocolate - Hazelnut,2.9
1350,469, Mocha,2.3
1351,469, Smoothies - Glowing Greens,2.0
1352,470,Large Flavoured hot chocolate - Vanilla,2.9
1353,470,Large Flavoured latte - Caramel,2.85
1354,471, Smoothies - Glowing Greens,2.0
1355,471, Red Label tea,1.2
1356,472,Large Americano,2.25
1357,472,Regular Flavoured latte - Hazelnut,2.55
1358,472,Large Flavoured hot chocolate - Caramel,2.9
1359,472, Speciality Tea - Camomile,1.3
1360,473,Large Americano,2.25
1361,473, Babyccino,0.0
1362,473,Large Filter coffee,1.8
1363,473,Large Flavoured latte - Caramel,2.85
1364,473, Mocha,2.3
1365,474,Regular Flavoured hot chocolate - Caramel,2.6
1366,474, Red Label tea,1.2
1367,475,Large Flavoured latte - Vanilla,2.85
1368,475,Regular Latte,2.15
1369,476,Large Cappuccino,2.45
1370,476,Large Flavoured latte - Vanilla,2.85
1371,476, Mocha,2.3
1372,476, Mocha,2.3
1373,477, Speciality Tea - Camomile,1.3
1374,478, Babyccino,0.0
